log2foldchange,FC,pvalue,padjust,gene_name
1.04932786843288,2.06956544127482,0.000760394164966,0.013918067941007,Ager
1.04775331299681,2.06730795245728,0.002567432583726,0.03610788709753,Ccdc173
1.0385105074247,2.05410582212941,9.86E-09,7.49E-07,Arhgap26
1.03476554281727,2.04878066483051,1.66E-05,0.000574372574802,1700030J22Rik
1.03329460519699,2.04669284122251,0.00020611110554,0.004690412414483,Cacnb1
1.02892730264727,2.04050649485528,3.48E-08,2.40E-06,Slc7a11
1.02278135630984,2.03183233387575,0.00170570754385,0.026592178946703,Fgr
1.01783342891998,2.0248758125367,8.36E-05,0.002269283176748,Trim6
1.01748757681426,2.02439045450237,0.000633809684731,0.012011029467181,Carns1
1.01543021461277,2.02150562021351,0.003155377449429,0.042913666765735,Gzmm
1.01321569765545,2.01840501731315,1.25E-12,1.87E-10,Gpr65
1.0074688053023,2.01038081012023,3.49E-05,0.001082489694201,Trim30c
1.00726816373537,2.01010123758629,0.001993385646662,0.029723174627029,Nxnl1
1.00666389926075,2.00925949459945,0.002036086734536,0.030220110213975,Rtn2
1.00656945679714,2.00912796769987,8.59E-07,4.36E-05,Clec4a1
1.00227387771843,2.00315474935645,1.56E-05,0.000546717738075,Ifitm1
0.99871143212215,1.99821446312719,4.43E-06,0.000183693999903,Ifit1bl1
0.998073025591525,1.9973304294822,3.17E-09,2.67E-07,Gpr132
0.9916528420164,1.98846179307416,0.000697228886524,0.012879122336722,Htra1
0.991109350769075,1.98771284197043,9.73E-07,4.83E-05,Gm12250
0.990084684891376,1.98630158155479,0.000652573970224,0.01227983930636,Wdr66
0.985961440236353,1.98063280561415,1.11E-08,8.34E-07,Nod2
0.983928804257893,1.9778442254658,7.95E-08,5.20E-06,Gpc1
0.974555125122127,1.96503515801086,0.000435782286775,0.008731383825559,Fam227a
0.974313544534139,1.96470613864642,0.002011073555347,0.029890909375142,Tnfsf4
0.970684510310876,1.95977021972401,8.14E-10,7.40E-08,Jag2
0.968151304015054,1.95633210832744,0.000644068531765,0.012162463154413,Vdr
0.966052815923512,1.95348857228579,0.000811377348998,0.014700732171212,Il7
